id,name,geom,type,type_validated,start_date,end_date,municipality,province,num_branches,active_1950_1959,active_1960_1969,active_1970_1979,active_1980_1989,active_1990_1999,active_2000_2009,active_2010_2019,active_2020_2029
17AC,Lidwinaschool,POINT(4.9358879 52.3520162),BAS,True,1-8-1985,,AMSTERDAM,Noord-Holland,2,False,False,False,True,True,True,True,True
17AE,De Bente Openbare Basisschool,POINT(7.042748 52.7992438),BAS,True,1-8-1985,,EMMER-COMPASCUUM,Drenthe,1,False,False,False,True,True,True,True,True
17AH,Openbare Basisschool De Sterrensteen,POINT(6.5244324 53.2246616),BAS,True,1-8-1985,,GRONINGEN,Groningen,2,False,False,False,True,True,True,True,True
17AK,Basischool 't Kofschip,POINT(6.0920207 52.512764),BAS,True,1-8-1985,1-8-2013,ALMERE,Flevoland,1,False,False,False,True,True,True,True,False
17AP,Agnes,POINT(4.3471538 51.9808535),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,2,False,False,False,True,True,True,True,True
17AV,Basisschool De Argonaut,POINT(5.4767246 51.4418098),BAS,True,1-8-1985,,ALMERE,Flevoland,1,False,False,False,True,True,True,True,True
17BB,Huibersschool,POINT(4.8303862 52.3601322),BAS,True,1-8-1985,,AMSTERDAM,Noord-Holland,1,False,False,False,True,True,True,True,True
17BC,Openbare Basisschool de Mende,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,EMMER-COMPASCUUM,Drenthe,1,False,False,False,True,True,True,True,True
17BH,Rooms Katholieke Basisschool De Blokwei,POINT(4.8872766 52.3701828),BAS,True,1-8-1985,,ROOSENDAAL,Noord-Brabant,1,False,False,False,True,True,True,True,True
17BL,Openbare Basisschool De Dreef,POINT(6.9874484 52.8053383),BAS,True,1-8-1985,,EMMER-COMPASCUUM,Drenthe,1,False,False,False,True,True,True,True,True
17BT,OBS Tuindorp,POINT(5.1296076 52.1098722),BAS,True,1-8-1985,,UTRECHT,Utrecht,1,False,False,False,True,True,True,True,True
17BU,Openbare Basisschool Erica De Anbrenge,POINT(6.858206965213647 53.43754245),BAS,True,1-8-1985,,ERICA,Drenthe,1,False,False,False,True,True,True,True,True
17BW,Openbare Basisschool Karrepad,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,GRONINGEN,Groningen,3,False,False,False,True,True,True,True,True
17BY,RK basisschool Het Talent,POINT(4.4744228 51.5175881),BAS,True,1-8-1985,,ROOSENDAAL,Noord-Brabant,1,False,False,False,True,True,True,True,True
17CA,Witte Vrouwen-School Jenaplan-School,POINT(5.1355189 52.0983898),BAS,True,1-8-1985,,UTRECHT,Utrecht,2,False,False,False,True,True,True,True,True
17CB,Meester Baars,POINT(4.5495419 51.8939451),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17CI,Rooms Katholieke Basisschool Vondel,POINT(4.4539971 51.5215735),BAS,True,1-8-1985,,ROOSENDAAL,Noord-Brabant,1,False,False,False,True,True,True,True,True
17CJ,De Ontdekking PC Jenaplanschool,POINT(6.0034886 52.2238674),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17CL,Openbare Basisschool De Koekoek,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,UTRECHT,Utrecht,1,False,False,False,True,True,True,True,True
17CM,De Regenboog,POINT(4.5659769 51.8925055),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,2,False,False,False,True,True,True,True,True
17CT,Rooms Katholieke Basisschool De Watermolen,POINT(4.4566657 51.5145532),BAS,True,1-8-1985,,ROOSENDAAL,Noord-Brabant,1,False,False,False,True,True,True,True,True
17CU,PCBO De Ploeg,POINT(5.9106971 51.9788779),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17CV,Basisschool Dr D Bos,POINT(5.2878446 52.2185663),BAS,True,1-8-1985,,UTRECHT,Utrecht,1,False,False,False,True,True,True,True,True
17CY,IKC Borgman Oosterpark,POINT(6.5820429 53.2264827),BAS,True,1-8-1985,,GRONINGEN,Groningen,1,False,False,False,True,True,True,True,True
17DA,Openbare basisschool Digitalis,POINT(5.2079914 52.3826884),BAS,True,1-8-1985,,ALMERE,Flevoland,3,False,False,False,True,True,True,True,True
17DC,PCBO De Terebint,POINT(4.8193028 52.3394177),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17DF,Theresia,POINT(4.4983415 51.8896889),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17DG,OBS Klazienaveen,POINT(4.3472792 51.9809421),BAS,True,1-8-1985,,KLAZIENAVEEN,Drenthe,1,False,False,False,True,True,True,True,True
17DI,Oosterhoogebrugschool,POINT(6.858206965213647 53.43754245),BAS,True,1-8-1985,,GRONINGEN,Groningen,1,False,False,False,True,True,True,True,True
17DK,De Tjasker,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,ALMERE,Flevoland,1,False,False,False,True,True,True,True,True
17DP,Sterrenschool De Globetrotter,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17DQ,Openbare Basischool De Bascule,POINT(6.8610511 52.710958),BAS,True,1-8-1985,,NIEUW-AMSTERDAM,Drenthe,1,False,False,False,True,True,True,True,True
17DR,Openbare Basisschool De Uitvinding,POINT(6.918454 52.2204415),BAS,True,1-8-1985,,ENSCHEDE,Overijssel,1,False,False,False,True,True,True,True,True
17DS,Basisschool Doefmat,POINT(6.5928237 53.2450726),BAS,True,1-8-1985,1-8-2013,GRONINGEN,Groningen,1,False,False,False,True,True,True,True,False
17DV,Basisschool De Kring,POINT(5.273883 52.3972483),BAS,True,1-8-1985,,ALMERE,Flevoland,1,False,False,False,True,True,True,True,True
17DW,Rooms Katholieke Basisschool Jeroen Bosch,POINT(4.3893225 51.5208105),BAS,True,1-8-1985,,ROOSENDAAL,Noord-Brabant,1,False,False,False,True,True,True,True,True
17DX,PCBO De Kring,POINT(5.9856326 52.1975171),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17DZ,Prof. Kohnstammschool,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,UTRECHT,Utrecht,1,False,False,False,True,True,True,True,True
17EA,Paus Joannes,POINT(4.513508 51.8771571),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17EB,Openbare Basisschool Dalton Lonneker,POINT(6.9137958 52.2509032),BAS,True,1-8-1985,,ENSCHEDE,Overijssel,1,False,False,False,True,True,True,True,True
17EC,Basisschool Beijumkorf,POINT(6.5879626 53.250823),BAS,True,1-8-1985,,GRONINGEN,Groningen,2,False,False,False,True,True,True,True,True
17EF,Basisschool De Vlindertuin,POINT(4.2286549 51.4759263),BAS,True,1-8-1985,,ROOSENDAAL,Noord-Brabant,1,False,False,False,True,True,True,True,True
17EH,Openbare Basisschool De Hoge Raven,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,UTRECHT,Utrecht,1,False,False,False,True,True,True,True,True
17EJ,Openbare Basisschool Dordse Til,POINT(6.0920207 52.512764),BAS,True,1-8-1985,,NIEUW-DORDRECHT,Drenthe,1,False,False,False,True,True,True,True,True
17EK,De Kleine Keizer,POINT(4.231802960875129 52.05890455),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,2,False,False,False,True,True,True,True,True
17EL,Openbare Basisschool De Broekheurne,POINT(6.8802896 52.1866451),BAS,True,1-8-1985,,ENSCHEDE,Overijssel,1,False,False,False,True,True,True,True,True
17EO,Jan Antonie Byloo,POINT(6.8930482 52.2222161),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17EP,Rooms Katholieke Basisschool De Linde,POINT(4.462108704075506 51.48333605),BAS,True,1-8-1985,,NISPEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
17EQ,PCBO De Fakkel,POINT(5.9106971 51.9788779),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17ER,Basisschool Anne Frank,POINT(5.098582 52.0776938),BAS,True,1-8-1985,,UTRECHT,Utrecht,1,False,False,False,True,True,True,True,True
17ES,Christophoor,POINT(4.49091 51.8756297),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17EU,Basisschool Archipel,POINT(6.8930482 52.2222161),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17EV,Openbare Basisschool Het Zeggelt Montessori-School,POINT(6.8932353 52.2212006),BAS,True,1-8-1985,,ENSCHEDE,Overijssel,2,False,False,False,True,True,True,True,True
17EW,Basisschool De Vuurtoren,POINT(6.6118633 53.2326041),BAS,True,1-8-1985,,GRONINGEN,Groningen,1,False,False,False,True,True,True,True,True
17EZ,Rooms Katholieke Basisschool De Saffier,POINT(4.4923636 51.531385),BAS,True,1-8-1985,,ROOSENDAAL,Noord-Brabant,1,False,False,False,True,True,True,True,True
17FA,PCBO Willem Van Oranje,POINT(6.8934123 52.2192168),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17FC,Elisabeth,POINT(4.4771706 51.8851996),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17FE,Dalton KC Helen Parkhurst,POINT(4.279586499754901 51.879845849999995),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,2,False,False,False,True,True,True,True,True
17FF,WereldWijs,POINT(6.8975288 52.2206885),BAS,True,1-8-1985,,ENSCHEDE,Overijssel,1,False,False,False,True,True,True,True,True
17FG,Basisschool Swoaistee,POINT(6.8935914 52.2204351),BAS,True,1-8-1985,,GRONINGEN,Groningen,1,False,False,False,True,True,True,True,True
17FH,Openbare Daltonschool Overschie,POINT(4.4377864 51.9349265),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17FJ,Rooms Katholieke Basisschool De Klaverweide,POINT(4.4977177 51.5237686),BAS,True,1-8-1985,,ROOSENDAAL,Noord-Brabant,1,False,False,False,True,True,True,True,True
17FK,PCBO De Diamant het Kristal,POINT(5.9964855 52.2354389),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17FL,ODBS Pieterskerkhof,POINT(6.0920207 52.512764),BAS,True,1-8-1985,,UTRECHT,Utrecht,2,False,False,False,True,True,True,True,True
17FN,De Spoorzoeker,POINT(4.3473142 51.980897),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17FR,Rooms Katholieke Basisschool De Appel,POINT(4.8872766 52.3701828),BAS,True,1-8-1985,,ROOSENDAAL,Noord-Brabant,1,False,False,False,True,True,True,True,True
17FU,Openbare Basisschool 't Koppel,POINT(4.8872766 52.3701828),BAS,True,1-8-1985,,NIEUW-WEERDINGE,Drenthe,1,False,False,False,True,True,True,True,True
17FV,Obs Dr Willem Drees,POINT(6.8934123 52.2192168),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17FW,Openbare Basisschool Park Stokhorst,POINT(6.9245073 52.2276171),BAS,True,1-8-1985,,ENSCHEDE,Overijssel,1,False,False,False,True,True,True,True,True
17FY,Openbare Montessori Basisschool Tuinstad Schiebroek/ Ter Bregge,POINT(4.4788978 51.9627914),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17GU,PCBO De Gong,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17JD,Openbare Basisschool De Dreske,POINT(7.0393139 52.8375186),BAS,True,1-8-1985,,ROSWINKEL,Drenthe,1,False,False,False,True,True,True,True,True
17JE,Basisschool Valkenbos Montessori-School,POINT(4.268956326510773 52.077445499999996),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17JG,IKC Borgman Ebbinge,POINT(6.0920207 52.512764),BAS,True,1-8-1985,,GRONINGEN,Groningen,4,False,False,False,True,True,True,True,True
17JH,De Wilgenstam,POINT(4.4742943 51.9578074),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17JL,Christelijke Basisschool Spring!,POINT(5.709476294905933 52.46301915),BAS,True,1-8-1985,,HEERENVEEN,Friesland,1,False,False,False,True,True,True,True,True
17JM,Inghelosenberghe-School,POINT(6.8954111 52.2212261),BAS,True,1-8-1985,,SINT JANSTEEN,Zeeland,1,False,False,False,True,True,True,True,True
17JN,Christelijke Basisschool T Klinket,POINT(3.5515823 51.4806568),BAS,True,1-8-1985,,KOUDEKERKE,Zeeland,1,False,False,False,True,True,True,True,True
17JV,De Zegge,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,ALMELO,Overijssel,2,False,False,False,True,True,True,True,True
17JX,Basisschool Groene Vallei,POINT(4.8565105 52.3549253),BAS,True,1-8-1985,,EDE,Gelderland,1,False,False,False,True,True,True,True,True
17KB,Basissch De Neerakker,POINT(6.094789979057632 51.398796700000005),BAS,True,1-8-1985,,HEYTHUYSEN,Limburg,1,False,False,False,True,True,True,True,True
17KD,St Carolusschool,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,SOESTERBERG,Utrecht,1,False,False,False,True,True,True,True,True
17KG,Maria Basisschool,POINT(4.3346335 52.002515),BAS,True,1-8-1985,,DEN HOORN ZH,Zuid-Holland,1,False,False,False,True,True,True,True,True
17KI,Maria Basisschool,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,ZANDVOORT,Noord-Holland,1,False,False,False,True,True,True,True,True
17KJ,Nijmeegse Scholen Vereniging2,POINT(5.845463 51.8256435),BAS,True,1-8-1985,,NIJMEGEN,Gelderland,1,False,False,False,True,True,True,True,True
17KM,Openbare Basisschool 't Swarte Meer,POINT(4.3473142 51.980897),BAS,True,1-8-1985,,ZWARTEMEER,Drenthe,1,False,False,False,True,True,True,True,True
17KU,Basisschool Patricius,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,ECHT,Limburg,1,False,False,False,True,True,True,True,True
17KW,PCBO Emmaschool,POINT(6.8911312 52.2219198),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17LB,Het Anker,POINT(4.2260757 51.4936452),BAS,True,1-8-1985,,VLAARDINGEN,Zuid-Holland,1,False,False,False,True,True,True,True,True
17LE,IKC 't Eimink,POINT(6.8932353 52.2212006),BAS,True,1-8-1985,,HENGELO OV,Overijssel,1,False,False,False,True,True,True,True,True
17LF,Basisschool De Triangel,POINT(5.0795506 51.5487463),BAS,True,1-8-1985,,TILBURG,Noord-Brabant,1,False,False,False,True,True,True,True,True
17LH,Basisschool In 't Park,POINT(6.8992435 52.2168502),BAS,True,1-8-1985,,SUSTEREN,Limburg,1,False,False,False,True,True,True,True,True
17LO,De Bergse Zonnebloem,POINT(4.3471538 51.9808535),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17LQ,Christelijke Basisschool De Hoeksteen,POINT(5.709476294905933 52.46301915),BAS,True,1-8-1985,,HEERENVEEN,Friesland,1,False,False,False,True,True,True,True,True
17LT,PCBO Het Kompas,POINT(5.9735561 52.1919142),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17LU,De Klinker,POINT(4.313909410971895 51.83341935),BAS,True,1-8-1986,,SPIJKENISSE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17LW,Basisschool De Driestam,POINT(6.094789979057632 51.398796700000005),BAS,True,1-8-1985,,EINDHOVEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
17LX,IKC De Ark,POINT(4.279586499754901 51.879845849999995),BAS,True,1-8-1985,,VLAARDINGEN,Zuid-Holland,1,False,False,False,True,True,True,True,True
17LY,IKC De Kiem,POINT(6.8220204 52.2828392),BAS,True,1-8-1985,,HENGELO OV,Overijssel,1,False,False,False,True,True,True,True,True
17MC,Basisschool Bohemen Kijkduin,POINT(4.279586499754901 51.879845849999995),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17MD,Openbare Basisschool Spitsbergen,POINT(5.709476294905933 52.46301915),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17MF,Boerhaave School,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,GRONINGEN,Groningen,1,False,False,False,True,True,True,True,True
17MH,Openbare Basisschool De Architect,POINT(4.8682673 51.801082),BAS,True,1-8-1986,,ALMERE,Flevoland,1,False,False,False,True,True,True,True,True
17MI,Christelijke Basisschool de Roerganger,POINT(5.9217993 52.9473277),BAS,True,1-8-1985,,HEERENVEEN,Friesland,1,False,False,False,True,True,True,True,True
17MJ,De Springplank,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,LEIDEN,Zuid-Holland,2,False,False,False,True,True,True,True,True
17MK,PC Montessorischool Passe-Partout Kerschoten,POINT(5.9671942 52.2325231),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17MM,De Heemde,POINT(6.264248431753151 51.874374),BAS,True,1-8-1985,,ALMELO,Overijssel,1,False,False,False,True,True,True,True,True
17MO,IKC Ambacht,POINT(4.8565105 52.3549253),BAS,True,1-8-1985,,VLAARDINGEN,Zuid-Holland,2,False,False,False,True,True,True,True,True
17MQ,Basisschool De Zuidwester,POINT(6.0920207 52.512764),BAS,True,1-8-1985,,TILBURG,Noord-Brabant,1,False,False,False,True,True,True,True,True
17MR,Benoordenhout,POINT(4.279586499754901 51.879845849999995),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17MS,Openbare Basisschool Sprengenpark,POINT(5.943549 52.2109597),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17MT,Openbare Basisschool Prinseschool,POINT(6.0920207 52.512764),BAS,True,1-8-1985,,ENSCHEDE,Overijssel,4,False,False,False,True,True,True,True,True
17MV,Eduard V Beinumschool,POINT(4.279586499754901 51.879845849999995),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17MX,Chr Basissch Het Kompas,POINT(6.7932919 52.2630907),BAS,True,1-8-1985,,HEERENVEEN,Friesland,1,False,False,False,True,True,True,True,True
17MZ,Montessorischool PP Centrum,POINT(5.9715921 52.2151442),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17NB,De Wierde,POINT(6.264248431753151 51.874374),BAS,True,1-8-1985,,ALMELO,Overijssel,2,False,False,False,True,True,True,True,True
17ND,IKC Het Spectrum,POINT(4.23304 51.4582199),BAS,True,1-8-1985,,VLAARDINGEN,Zuid-Holland,2,False,False,False,True,True,True,True,True
17NF,De Baanbreker,POINT(4.3323864737461655 52.06692339999999),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17NG,Openbare Basisschool Berg en Bos,POINT(5.9295972 52.2201222),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17NH,Openbare Basisschool Harry Bannink,POINT(6.8730979 52.1953794),BAS,True,1-8-1985,,ENSCHEDE,Overijssel,1,False,False,False,True,True,True,True,True
17NI,Bredero-School,POINT(6.5612093 53.2200986),BAS,True,1-8-1985,,GRONINGEN,Groningen,1,False,False,False,True,True,True,True,True
17NJ,Jacob Maris-School,POINT(4.8872766 52.3701828),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17NM,PCBO Prinses Margriet,POINT(5.983341625374 52.2252352),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17NO,Basisschool De Hanevoet,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,EINDHOVEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
17NQ,P.C. Hooft-School,POINT(4.275966 52.0645567),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17NR,Sterrenschool Apeldoorn,POINT(5.9656366 52.2336677),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17NS,Obs Het Palet,POINT(4.8872766 52.3701828),BAS,True,1-8-1985,,ENSCHEDE,Overijssel,1,False,False,False,True,True,True,True,True
17NT,Joseph Haydn-School,POINT(6.5854193 53.1988774),BAS,True,1-8-1985,,GRONINGEN,Groningen,1,False,False,False,True,True,True,True,True
17NU,Basisschool Fridtjof Nansen Jenaplan Basisschool,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17NV,Zylwyk,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,LEIDEN,Zuid-Holland,2,False,False,False,True,True,True,True,True
17NW,PCBO De Ichthus,POINT(5.9948716 52.2219491),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17NX,Basisschool De Klim Werkkring,POINT(4.3472792 51.9809421),BAS,True,1-8-1985,,UTRECHT,Utrecht,1,False,False,False,True,True,True,True,True
17NZ,Basisschool De Klimboom,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,EINDHOVEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
17OB,De Schakel,POINT(4.8052322 52.3587859),BAS,True,1-8-1985,,VLAARDINGEN,Zuid-Holland,2,False,False,False,True,True,True,True,True
17OC,Basisschool De Bleek,POINT(4.8872766 52.3701828),BAS,True,1-8-1985,,HENGELO OV,Overijssel,1,False,False,False,True,True,True,True,True
17OF,Openbare Basisschool La Res,POINT(6.906758 52.2277692),BAS,True,1-8-1985,,ENSCHEDE,Overijssel,1,False,False,False,True,True,True,True,True
17OJ,Kruidenhoek Jenaplan Basisschool,POINT(4.5573915 51.9593963),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17OM,PCBO De Sjofar Prinses Beatrix,POINT(5.9628046 52.2547332),BAS,True,1-8-1985,,WENUM WIESEL,Gelderland,1,False,False,False,True,True,True,True,True
17ON,Daltonschool Rijnsweerd,POINT(3.6180649 51.5802566),BAS,True,1-8-1985,,UTRECHT,Utrecht,2,False,False,False,True,True,True,True,True
17OR,De Troubadour,POINT(6.094789979057632 51.398796700000005),BAS,True,1-8-1985,,EINDHOVEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
17OS,Dr H Bavinckschool,POINT(4.3472792 51.9809421),BAS,True,1-8-1985,,VLAARDINGEN,Zuid-Holland,1,False,False,False,True,True,True,True,True
17OV,Openbare Basisschool De Vliegenier,POINT(6.898028 52.2215361),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17OY,Prins Alexander,POINT(4.8052322 52.3587859),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
17PA,De Boemerang,POINT(4.8166254 52.4383295),BAS,True,1-8-1985,,UTRECHT,Utrecht,1,False,False,False,True,True,True,True,True
17PB,Christelijke Basisschool De Ark,POINT(4.2712956 52.0567351),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17PC,PCBO De Diamant Beemte,POINT(6.8930482 52.2222161),BAS,True,1-8-1985,,BEEMTE BROEKLAND,Gelderland,1,False,False,False,True,True,True,True,True
17PD,Basisschool Maasplein,POINT(4.8682673 51.801082),BAS,True,1-8-1985,1-8-2003,UTRECHT,Utrecht,1,False,False,False,True,True,True,False,False
17PF,Basisschool Floralaan,POINT(5.490831294338803 51.416411100000005),BAS,True,1-8-1985,,EINDHOVEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
17PG,De Schakel,POINT(5.436770340433625 51.443934999999996),BAS,True,1-8-1985,,EINDHOVEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
17PH,KC Het Visnet,POINT(4.3427278 51.9040956),BAS,True,1-8-1985,,VLAARDINGEN,Zuid-Holland,1,False,False,False,True,True,True,True,True
17PI,Esrein,POINT(6.7864566 52.2585997),BAS,True,1-8-1985,,HENGELO OV,Overijssel,1,False,False,False,True,True,True,True,True
17PJ,Startpunt International,POINT(4.3114634 52.0654644),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17PK,Openbare Basisschool Het Web,POINT(6.0920207 52.512764),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17PQ,Protestants Christelijke Basisschool Prinsehaghe,POINT(4.3017315 52.07207),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17PR,PCBO De Wegwijzer,POINT(5.9367516 52.2055062),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17PV,De Kimme,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,EINDHOVEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
17PY,Galvani-School,POINT(4.2782732 52.0800134),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17PZ,Openbare Basisschool De Mheen,POINT(5.9874829 52.216419),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17QA,Obs Het Stroink,POINT(6.9015836 52.188939),BAS,True,1-8-1985,,ENSCHEDE,Overijssel,1,False,False,False,True,True,True,True,True
17QE,Protestants Christelijke Basisschool De Schakel,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,UTRECHT,Utrecht,1,False,False,False,True,True,True,True,True
17QF,Waalse Louise De Coligny School voor Christelijk Basisonderwijs,POINT(4.3613028 52.0939633),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
17QH,De Kaleidoskoop,POINT(5.0936569 52.0707202),BAS,True,1-8-1985,,UTRECHT,Utrecht,1,False,False,False,True,True,True,True,True
17QJ,De Telgenborch,POINT(6.8935824 52.2210791),BAS,True,1-8-1985,,ALMELO,Overijssel,2,False,False,False,True,True,True,True,True
17QK,Basisschool De Tempel,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,EINDHOVEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
17QL,De Korenaar,POINT(5.4600006 51.4690339),BAS,True,1-8-1985,,EINDHOVEN,Noord-Brabant,2,False,False,False,True,True,True,True,True
17QM,IKC Van Kampen,POINT(4.23304 51.4582199),BAS,True,1-8-1985,,VLAARDINGEN,Zuid-Holland,2,False,False,False,True,True,True,True,True
17QN,De Hunenborg,POINT(6.8930482 52.2222161),BAS,True,1-8-1985,,HENGELO OV,Overijssel,1,False,False,False,True,True,True,True,True
17QQ,De Ploeg,POINT(6.8975288 52.2206885),BAS,True,1-8-1985,,GRONINGEN,Groningen,1,False,False,False,True,True,True,True,True
17QS,PC De Ley,POINT(4.66543589248697 52.38490765),BAS,True,1-8-1985,,LEIDEN,Zuid-Holland,1,False,False,False,True,True,True,True,True
17QV,PCBO Koningin Wilhelmina,POINT(6.0920207 52.512764),BAS,True,1-8-1985,,APELDOORN,Gelderland,1,False,False,False,True,True,True,True,True
17QY,De Huve,POINT(4.3473142 51.980897),BAS,True,1-8-1985,,ALMELO,Overijssel,1,False,False,False,True,True,True,True,True
